"CO_MUNICIPIO_IBGE","NO_MUNICIPIO","SG_UF","CO_REGIAO_SAUDE","NO_REGIAO_SAUDE","ST_MUNICIPIO","ST_AMAZONIA","ST_FRONTEIRA","ST_COMUNIDADE_SOLIDARIA","ST_SECA","ST_SEMI_ARIDO","ST_CALAMIDADE","ST_INDIGENA","ST_CAPITAL","NU_AREA","NU_LATITUDE","NU_LONGITUDE","NU_ALTITUDE","ST_REGISTRO_ATIVO","NU_IDH","ST_QUILOMBOLA","NU_ANO_EXTINCAO","NU_ANO_INSTALACAO","ST_RIDE","TP_TIPOLOGIA_PNDR","NU_ANO_REFERENCIA","QT_POPULACAO"
"430730","ERVAL SECO","RS",471,"Região 15 - Caminho das Águas","ATIVO","N","S","S","N","N","N","N","N",363,892,"-27,54900","-53,50400",425,"S",0,685,"N","","1963","N","ESTAGNADA",2020,6802
"250600","ESPERANCA","PB",310,"3ª Região","ATIVO","N","N","N","N","S","S","N","N",165,189,"-7,02300","-35,86000",631,"S",0,623,"N","","1925","N","ESTAGNADA",2020,33199
"410754","ESPIGAO ALTO DO IGUACU","PR",258,"10ª RS Cascavel","ATIVO","N","S","N","N","N","N","S","N",326,446,"-25,42400","-52,83600",618,"S",0,636,"N","","1997","N","ESTAGNADA",2020,4048
"430755","ESTACAO","RS",472,"Região 16 - Alto Uruguai Gaúcho","ATIVO","N","N","N","N","N","N","N","N",100,266,"-27,91100","-52,26000",680,"S",0,753,"N","","1989","N","ESTAGNADA",2020,5940
"430783","EUGENIO DE CASTRO","RS",467,"Região 11 - Sete Povos das Missões","ATIVO","N","S","N","N","N","N","N","N",419,376,"-28,52500","-54,14900",315,"S",0,712,"N","","1989","N","ESTAGNADA",2020,2352
"312510","EXTREMA","MG",654,"Pouso Alegre","ATIVO","N","N","N","N","N","N","N","N",243,099,"-22,85500","-46,31800",973,"S",0,732,"N","","1901","N","ALTA RENDA",2020,36951
"260530","EXU","PE",260,"Ouricuri","ATIVO","N","N","S","N","S","N","N","N",1473,958,"-7,51200","-39,72400",523,"S",0,576,"N","","1907","N","DINÂMICA",2020,31766
"520753","FAINA","GO",236,"Rio Vermelho","ATIVO","N","N","S","N","N","N","N","N",1944,953,"-15,44600","-50,36100",360,"S",0,65,"N","","1989","N","DINÂMICA",2020,6576
"410657","CRUZEIRO DO IGUACU","PR",34,"8ª RS Francisco Beltrão","ATIVO","N","S","N","N","N","N","N","N",161,493,"-25,61600","-53,12800",535,"S",0,709,"N","","1993","N","ESTAGNADA",2020,4240
"410670","CRUZEIRO DO SUL","PR",367,"14ª RS Paranavaí","ATIVO","N","N","N","N","N","N","N","N",258,78,"-22,96200","-52,16100",358,"S",0,713,"N","","1955","N","ESTAGNADA",2020,4449
"410685","CRUZMALTINA","PR",316,"22ª RS Ivaiporã","ATIVO","N","N","N","N","N","N","N","N",312,299,"-24,01300","-51,45900",690,"S",0,666,"N","","1997","N","ESTAGNADA",2020,2921
"250523","CUITE DE MAMANGUAPE","PB",252,"14ª Região","ATIVO","N","N","S","N","N","N","N","N",109,806,"-6,91500","-35,25200",75,"S",0,524,"N","","1997","N","BAIXA RENDA",2020,6356
"410690","CURITIBA","PR",204,"2ª RS Metropolitana","ATIVO","N","N","S","N","N","N","S","S",434,967,"-25,42800","-49,27300",934,"S",0,823,"N","","1693","N","ALTA RENDA",2020,1948626
"150280","CURRALINHO","PA",509,"Marajó II","ATIVO","S","N","N","N","N","N","N","N",3617,24,"-1,81400","-49,79500",15,"S",0,502,"N","","1865","N","DINÂMICA",2020,34994
"250535","DAMIAO","PB",137,"4ª Região","ATIVO","N","N","N","N","S","S","N","N",109,76,"-6,63200","-35,91000",0,"S",0,521,"N","","1997","N","BAIXA RENDA",2020,5370
